Year,Theory,Status,Deviation,Metric_Value
-12473,Leo,FAIL,16.4903,106.4903
-12473,King_Shaft,FAIL,33.4115,11.5885
-12473,Queen_Shaft,FAIL,33.5560,1.4440
-12473,North_Shaft,FAIL,44.2129,-11.7129
-12472,Orion,FAIL,3.2178,12.5478
-12472,Leo,FAIL,17.0493,107.0493
-12472,King_Shaft,FAIL,33.4199,11.5801
-12472,Queen_Shaft,FAIL,33.5563,1.4437
-12472,North_Shaft,FAIL,44.2072,-11.7072
-12471,Orion,FAIL,3.2157,12.5457
-12471,Leo,FAIL,17.1145,107.1145
-12471,King_Shaft,FAIL,33.4234,11.5766
-12471,Queen_Shaft,FAIL,33.5569,1.4431
-12471,North_Shaft,FAIL,44.2038,-11.7038
-12470,Orion,FAIL,3.2137,12.5437
-12470,Leo,FAIL,17.1796,107.1796
-12470,King_Shaft,FAIL,33.4239,11.5761
-12470,Queen_Shaft,FAIL,33.5573,1.4427
-12470,North_Shaft,FAIL,44.2000,-11.7000
-12469,Orion,FAIL,3.2117,12.5417
-12469,Leo,FAIL,15.9831,105.9831
-12469,King_Shaft,FAIL,33.4238,11.5762
-12469,Queen_Shaft,FAIL,33.5577,1.4423
-12469,North_Shaft,FAIL,44.1974,-11.6974
-12468,Orion,FAIL,3.2060,12.5360
-12468,Leo,FAIL,16.5382,106.5382
-12468,King_Shaft,FAIL,33.4198,11.5802
-12468,Queen_Shaft,FAIL,33.5542,1.4458
-12468,North_Shaft,FAIL,44.2027,-11.7027
-12467,Orion,FAIL,3.2059,12.5359
-12467,Leo,FAIL,16.6031,106.6031
-12467,King_Shaft,FAIL,33.4213,11.5787
-12467,Queen_Shaft,FAIL,33.5535,1.4465
-12467,North_Shaft,FAIL,44.2006,-11.7006
-12466,Orion,FAIL,3.2057,12.5357
-12466,Leo,FAIL,16.6681,106.6681
-12466,King_Shaft,FAIL,33.4230,11.5770
-12466,Queen_Shaft,FAIL,33.5529,1.4471
-12466,North_Shaft,FAIL,44.1985,-11.6985
-12465,Orion,FAIL,3.2051,12.5351
-12465,Leo,FAIL,16.7335,106.7335
-12465,King_Shaft,FAIL,33.4249,11.5751
-12465,Queen_Shaft,FAIL,33.5527,1.4473
-12465,North_Shaft,FAIL,44.1965,-11.6965
-12464,Orion,FAIL,3.2039,12.5339
-12464,Leo,FAIL,16.0326,106.0326
-12464,King_Shaft,FAIL,33.4296,11.5704
-12464,Queen_Shaft,FAIL,33.5575,1.4425
-12464,North_Shaft,FAIL,44.1900,-11.6900
-12463,Orion,FAIL,3.2011,12.5311
-12463,Leo,FAIL,16.0976,106.0976
-12463,King_Shaft,FAIL,33.4304,11.5696
-12463,Queen_Shaft,FAIL,33.5592,1.4408
-12463,North_Shaft,FAIL,44.1904,-11.6904
-12462,Orion,FAIL,3.1978,12.5278
-12462,Leo,FAIL,16.1628,106.1628
-12462,King_Shaft,FAIL,33.4316,11.5684
-12462,Queen_Shaft,FAIL,33.5599,1.4401
-12462,North_Shaft,FAIL,44.1907,-11.6907
-12461,Orion,FAIL,3.1942,12.5242
-12461,Leo,FAIL,16.2281,106.2281
-12461,King_Shaft,FAIL,33.4332,11.5668
-12461,Queen_Shaft,FAIL,33.5597,1.4403
-12461,North_Shaft,FAIL,44.1911,-11.6911
-12460,Orion,FAIL,3.1946,12.5246
-12460,Leo,FAIL,16.7862,106.7862
-12460,King_Shaft,FAIL,33.4364,11.5636
-12460,Queen_Shaft,FAIL,33.5564,1.4436
-12460,North_Shaft,FAIL,44.1914,-11.6914
-12459,Orion,FAIL,3.1923,12.5223
-12459,Leo,FAIL,16.8519,106.8519
-12459,King_Shaft,FAIL,33.4401,11.5599
-12459,Queen_Shaft,FAIL,33.5577,1.4423
-12459,North_Shaft,FAIL,44.1899,-11.6899
-12458,Orion,FAIL,3.1898,12.5198
-12458,Leo,FAIL,16.9175,106.9175
-12458,King_Shaft,FAIL,33.4439,11.5561
-12458,Queen_Shaft,FAIL,33.5590,1.4410
-12458,North_Shaft,FAIL,44.1881,-11.6881
-12457,Orion,FAIL,3.1872,12.5172
-12457,Leo,FAIL,16.9830,106.9830
-12457,King_Shaft,FAIL,33.4479,11.5521
-12457,Queen_Shaft,FAIL,33.5604,1.4396
-12457,North_Shaft,FAIL,44.1860,-11.6860
-12456,Orion,FAIL,3.1790,12.5090
-12456,Leo,FAIL,16.2788,106.2788
-12456,King_Shaft,FAIL,33.4464,11.5536
-12456,Queen_Shaft,FAIL,33.5641,1.4359
-12456,North_Shaft,FAIL,44.1878,-11.6878
-12455,Orion,FAIL,3.1750,12.5050
-12455,Leo,FAIL,16.3433,106.3433
-12455,King_Shaft,FAIL,33.4484,11.5516
-12455,Queen_Shaft,FAIL,33.5637,1.4363
-12455,North_Shaft,FAIL,44.1869,-11.6869
-12454,Orion,FAIL,3.1716,12.5016
-12454,Leo,FAIL,16.4076,106.4076
-12454,King_Shaft,FAIL,33.4503,11.5497
-12454,Queen_Shaft,FAIL,33.5631,1.4369
-12454,North_Shaft,FAIL,44.1855,-11.6855
-12453,Orion,FAIL,3.1712,12.5012
-12453,Leo,FAIL,16.4719,106.4719
-12453,King_Shaft,FAIL,33.4521,11.5479
-12453,Queen_Shaft,FAIL,33.5624,1.4376
-12453,North_Shaft,FAIL,44.1838,-11.6838
-12452,Orion,FAIL,3.1757,12.5057
-12452,Leo,FAIL,17.0309,107.0309
-12452,King_Shaft,FAIL,33.4601,11.5399
-12452,Queen_Shaft,FAIL,33.5619,1.4381
-12452,North_Shaft,FAIL,44.1761,-11.6761
-12451,Orion,FAIL,3.1740,12.5040
-12451,Leo,FAIL,17.0958,107.0958
-12451,King_Shaft,FAIL,33.4632,11.5368
-12451,Queen_Shaft,FAIL,33.5621,1.4379
-12451,North_Shaft,FAIL,44.1722,-11.6722
-12450,Orion,FAIL,3.1723,12.5023
-12450,Leo,FAIL,17.1608,107.1608
-12450,King_Shaft,FAIL,33.4636,11.5364
-12450,Queen_Shaft,FAIL,33.5622,1.4378
-12450,North_Shaft,FAIL,44.1699,-11.6699
-12449,Orion,FAIL,3.1706,12.5006
-12449,Leo,FAIL,15.9634,105.9634
-12449,King_Shaft,FAIL,33.4633,11.5367
-12449,Queen_Shaft,FAIL,33.5626,1.4374
-12449,North_Shaft,FAIL,44.1694,-11.6694
-12448,Orion,FAIL,3.1648,12.4948
-12448,Leo,FAIL,16.5188,106.5188
-12448,King_Shaft,FAIL,33.4592,11.5408
-12448,Queen_Shaft,FAIL,33.5599,1.4401
-12448,North_Shaft,FAIL,44.1730,-11.6730
-12447,Orion,FAIL,3.1647,12.4947
-12447,Leo,FAIL,16.5837,106.5837
-12447,King_Shaft,FAIL,33.4608,11.5392
-12447,Queen_Shaft,FAIL,33.5592,1.4408
-12447,North_Shaft,FAIL,44.1710,-11.6710
-12446,Orion,FAIL,3.1642,12.4942
-12446,Leo,FAIL,16.6488,106.6488
-12446,King_Shaft,FAIL,33.4626,11.5374
-12446,Queen_Shaft,FAIL,33.5589,1.4411
-12446,North_Shaft,FAIL,44.1691,-11.6691
-12445,Orion,FAIL,3.1634,12.4934
-12445,Leo,FAIL,16.7143,106.7143
-12445,King_Shaft,FAIL,33.4649,11.5351
-12445,Queen_Shaft,FAIL,33.5590,1.4410
-12445,North_Shaft,FAIL,44.1673,-11.6673
-12444,Orion,FAIL,3.1618,12.4918
-12444,Leo,FAIL,16.0128,106.0128
-12444,King_Shaft,FAIL,33.4701,11.5299
-12444,Queen_Shaft,FAIL,33.5636,1.4364
-12444,North_Shaft,FAIL,44.1633,-11.6633
-12443,Orion,FAIL,3.1587,12.4887
-12443,Leo,FAIL,16.0777,106.0777
-12443,King_Shaft,FAIL,33.4712,11.5288
-12443,Queen_Shaft,FAIL,33.5656,1.4344
-12443,North_Shaft,FAIL,44.1637,-11.6637
-12442,Orion,FAIL,3.1552,12.4852
-12442,Leo,FAIL,16.1427,106.1427
-12442,King_Shaft,FAIL,33.4727,11.5273
-12442,Queen_Shaft,FAIL,33.5677,1.4323
-12442,North_Shaft,FAIL,44.1640,-11.6640
-12441,Orion,FAIL,3.1513,12.4813
-12441,Leo,FAIL,16.2077,106.2077
-12441,King_Shaft,FAIL,33.4746,11.5254
-12441,Queen_Shaft,FAIL,33.5676,1.4324
-12441,North_Shaft,FAIL,44.1642,-11.6642
-12440,Orion,FAIL,3.1513,12.4813
-12440,Leo,FAIL,16.7656,106.7656
-12440,King_Shaft,FAIL,33.4778,11.5222
-12440,Queen_Shaft,FAIL,33.5638,1.4362
-12440,North_Shaft,FAIL,44.1627,-11.6627
-12439,Orion,FAIL,3.1491,12.4791
-12439,Leo,FAIL,16.8308,106.8308
-12439,King_Shaft,FAIL,33.4814,11.5186
-12439,Queen_Shaft,FAIL,33.5648,1.4352
-12439,North_Shaft,FAIL,44.1607,-11.6607
-12438,Orion,FAIL,3.1468,12.4768
-12438,Leo,FAIL,16.8959,106.8959
-12438,King_Shaft,FAIL,33.4851,11.5149
-12438,Queen_Shaft,FAIL,33.5659,1.4341
-12438,North_Shaft,FAIL,44.1585,-11.6585
-12437,Orion,FAIL,3.1443,12.4743
-12437,Leo,FAIL,16.9609,106.9609
-12437,King_Shaft,FAIL,33.4889,11.5111
-12437,Queen_Shaft,FAIL,33.5668,1.4332
-12437,North_Shaft,FAIL,44.1558,-11.6558
-12436,Orion,FAIL,3.1366,12.4666
-12436,Leo,FAIL,16.2557,106.2557
-12436,King_Shaft,FAIL,33.4873,11.5127
-12436,Queen_Shaft,FAIL,33.5709,1.4291
-12436,North_Shaft,FAIL,44.1593,-11.6593
-12435,Orion,FAIL,3.1329,12.4629
-12435,Leo,FAIL,16.3197,106.3197
-12435,King_Shaft,FAIL,33.4889,11.5111
-12435,Queen_Shaft,FAIL,33.5700,1.4300
-12435,North_Shaft,FAIL,44.1578,-11.6578
-12434,Orion,FAIL,3.1296,12.4596
-12434,Leo,FAIL,16.3837,106.3837
-12434,King_Shaft,FAIL,33.4904,11.5096
-12434,Queen_Shaft,FAIL,33.5689,1.4311
-12434,North_Shaft,FAIL,44.1560,-11.6560
-12433,Orion,FAIL,3.1295,12.4595
-12433,Leo,FAIL,16.4478,106.4478
-12433,King_Shaft,FAIL,33.4919,11.5081
-12433,Queen_Shaft,FAIL,33.5679,1.4321
-12433,North_Shaft,FAIL,44.1538,-11.6538
-12432,Orion,FAIL,3.1345,12.4645
-12432,Leo,FAIL,17.0068,107.0068
-12432,King_Shaft,FAIL,33.4994,11.5006
-12432,Queen_Shaft,FAIL,33.5665,1.4335
-12432,North_Shaft,FAIL,44.1442,-11.6442
-12431,Orion,FAIL,3.1331,12.4631
-12431,Leo,FAIL,17.0715,107.0715
-12431,King_Shaft,FAIL,33.5021,11.4979
-12431,Queen_Shaft,FAIL,33.5664,1.4336
-12431,North_Shaft,FAIL,44.1421,-11.6421
-12430,Orion,FAIL,3.1316,12.4616
-12430,Leo,FAIL,15.8745,105.8745
-12430,King_Shaft,FAIL,33.5029,11.4971
-12430,Queen_Shaft,FAIL,33.5666,1.4334
-12430,North_Shaft,FAIL,44.1415,-11.6415
-12429,Orion,FAIL,3.1298,12.4598
-12429,Leo,FAIL,15.9385,105.9385
-12429,King_Shaft,FAIL,33.5027,11.4973
-12429,Queen_Shaft,FAIL,33.5670,1.4330
-12429,North_Shaft,FAIL,44.1410,-11.6410
-12428,Orion,FAIL,3.1236,12.4536
-12428,Leo,FAIL,16.4941,106.4941
-12428,King_Shaft,FAIL,33.4984,11.5016
-12428,Queen_Shaft,FAIL,33.5653,1.4347
-12428,North_Shaft,FAIL,44.1433,-11.6433
-12427,Orion,FAIL,3.1234,12.4534
-12427,Leo,FAIL,16.5590,106.5590
-12427,King_Shaft,FAIL,33.5001,11.4999
-12427,Queen_Shaft,FAIL,33.5649,1.4351
-12427,North_Shaft,FAIL,44.1414,-11.6414
-12426,Orion,FAIL,3.1226,12.4526
-12426,Leo,FAIL,16.6242,106.6242
-12426,King_Shaft,FAIL,33.5023,11.4977
-12426,Queen_Shaft,FAIL,33.5649,1.4351
-12426,North_Shaft,FAIL,44.1397,-11.6397
-12425,Orion,FAIL,3.1214,12.4514
-12425,Leo,FAIL,16.6895,106.6895
-12425,King_Shaft,FAIL,33.5050,11.4950
-12425,Queen_Shaft,FAIL,33.5654,1.4346
-12425,North_Shaft,FAIL,44.1380,-11.6380
-12424,Orion,FAIL,3.1197,12.4497
-12424,Leo,FAIL,15.9874,105.9874
-12424,King_Shaft,FAIL,33.5108,11.4892
-12424,Queen_Shaft,FAIL,33.5696,1.4304
-12424,North_Shaft,FAIL,44.1362,-11.6362
-12423,Orion,FAIL,3.1164,12.4464
-12423,Leo,FAIL,16.0520,106.0520
-12423,King_Shaft,FAIL,33.5121,11.4879
-12423,Queen_Shaft,FAIL,33.5717,1.4283
-12423,North_Shaft,FAIL,44.1365,-11.6365
-12422,Orion,FAIL,3.1126,12.4426
-12422,Leo,FAIL,16.1167,106.1167
-12422,King_Shaft,FAIL,33.5139,11.4861
-12422,Queen_Shaft,FAIL,33.5740,1.4260
-12422,North_Shaft,FAIL,44.1367,-11.6367
-12421,Orion,FAIL,3.1086,12.4386
-12421,Leo,FAIL,16.1812,106.1812
-12421,King_Shaft,FAIL,33.5158,11.4842
-12421,Queen_Shaft,FAIL,33.5751,1.4249
-12421,North_Shaft,FAIL,44.1365,-11.6365
-12420,Orion,FAIL,3.1085,12.4385
-12420,Leo,FAIL,16.7389,106.7389
-12420,King_Shaft,FAIL,33.5187,11.4813
-12420,Queen_Shaft,FAIL,33.5703,1.4297
-12420,North_Shaft,FAIL,44.1331,-11.6331
-12419,Orion,FAIL,3.1064,12.4364
-12419,Leo,FAIL,16.8036,106.8036
-12419,King_Shaft,FAIL,33.5221,11.4779
-12419,Queen_Shaft,FAIL,33.5710,1.4290
-12419,North_Shaft,FAIL,44.1307,-11.6307
-12418,Orion,FAIL,3.1042,12.4342
-12418,Leo,FAIL,16.8682,106.8682
-12418,King_Shaft,FAIL,33.5256,11.4744
-12418,Queen_Shaft,FAIL,33.5717,1.4283
-12418,North_Shaft,FAIL,44.1279,-11.6279
-12417,Orion,FAIL,3.1021,12.4321
-12417,Leo,FAIL,16.9327,106.9327
-12417,King_Shaft,FAIL,33.5291,11.4709
-12417,Queen_Shaft,FAIL,33.5722,1.4278
-12417,North_Shaft,FAIL,44.1246,-11.6246
-12416,Orion,FAIL,3.0951,12.4251
-12416,Leo,FAIL,16.2267,106.2267
-12416,King_Shaft,FAIL,33.5274,11.4726
-12416,Queen_Shaft,FAIL,33.5766,1.4234
-12416,North_Shaft,FAIL,44.1297,-11.6297
-12415,Orion,FAIL,3.0919,12.4219
-12415,Leo,FAIL,16.2904,106.2904
-12415,King_Shaft,FAIL,33.5286,11.4714
-12415,Queen_Shaft,FAIL,33.5753,1.4247
-12415,North_Shaft,FAIL,44.1278,-11.6278
-12414,Orion,FAIL,3.0886,12.4186
-12414,Leo,FAIL,16.3541,106.3541
-12414,King_Shaft,FAIL,33.5298,11.4702
-12414,Queen_Shaft,FAIL,33.5739,1.4261
-12414,North_Shaft,FAIL,44.1256,-11.6256
-12413,Orion,FAIL,3.0884,12.4184
-12413,Leo,FAIL,16.4179,106.4179
-12413,King_Shaft,FAIL,33.5309,11.4691
-12413,Queen_Shaft,FAIL,33.5726,1.4274
-12413,North_Shaft,FAIL,44.1230,-11.6230
-12412,Orion,FAIL,3.0940,12.4240
-12412,Leo,FAIL,16.9771,106.9771
-12412,King_Shaft,FAIL,33.5378,11.4622
-12412,Queen_Shaft,FAIL,33.5704,1.4296
-12412,North_Shaft,FAIL,44.1137,-11.6137
-12411,Orion,FAIL,3.0927,12.4227
-12411,Leo,FAIL,15.7804,105.7804
-12411,King_Shaft,FAIL,33.5404,11.4596
-12411,Queen_Shaft,FAIL,33.5703,1.4297
-12411,North_Shaft,FAIL,44.1132,-11.6132
-12410,Orion,FAIL,3.0911,12.4211
-12410,Leo,FAIL,15.8442,105.8442
-12410,King_Shaft,FAIL,33.5421,11.4579
-12410,Queen_Shaft,FAIL,33.5706,1.4294
-12410,North_Shaft,FAIL,44.1128,-11.6128
-12409,Orion,FAIL,3.0892,12.4192
-12409,Leo,FAIL,15.9082,105.9082
-12409,King_Shaft,FAIL,33.5419,11.4581
-12409,Queen_Shaft,FAIL,33.5712,1.4288
-12409,North_Shaft,FAIL,44.1123,-11.6123
-12408,Orion,FAIL,3.0824,12.4124
-12408,Leo,FAIL,16.4641,106.4641
-12408,King_Shaft,FAIL,33.5376,11.4624
-12408,Queen_Shaft,FAIL,33.5707,1.4293
-12408,North_Shaft,FAIL,44.1135,-11.6135
-12407,Orion,FAIL,3.0818,12.4118
-12407,Leo,FAIL,16.5290,106.5290
-12407,King_Shaft,FAIL,33.5397,11.4603
-12407,Queen_Shaft,FAIL,33.5706,1.4294
-12407,North_Shaft,FAIL,44.1119,-11.6119
-12406,Orion,FAIL,3.0807,12.4107
-12406,Leo,FAIL,16.5940,106.5940
-12406,King_Shaft,FAIL,33.5422,11.4578
-12406,Queen_Shaft,FAIL,33.5710,1.4290
-12406,North_Shaft,FAIL,44.1102,-11.6102
-12405,Orion,FAIL,3.0792,12.4092
-12405,Leo,FAIL,16.6591,106.6591
-12405,King_Shaft,FAIL,33.5451,11.4549
-12405,Queen_Shaft,FAIL,33.5715,1.4285
-12405,North_Shaft,FAIL,44.1085,-11.6085
-12404,Orion,FAIL,3.0776,12.4076
-12404,Leo,FAIL,15.9563,105.9563
-12404,King_Shaft,FAIL,33.5516,11.4484
-12404,Queen_Shaft,FAIL,33.5752,1.4248
-12404,North_Shaft,FAIL,44.1087,-11.6087
-12403,Orion,FAIL,3.0741,12.4041
-12403,Leo,FAIL,16.0206,106.0206
-12403,King_Shaft,FAIL,33.5532,11.4468
-12403,Queen_Shaft,FAIL,33.5773,1.4227
-12403,North_Shaft,FAIL,44.1088,-11.6088
-12402,Orion,FAIL,3.0703,12.4003
-12402,Leo,FAIL,16.0847,106.0847
-12402,King_Shaft,FAIL,33.5549,11.4451
-12402,Queen_Shaft,FAIL,33.5793,1.4207
-12402,North_Shaft,FAIL,44.1086,-11.6086
-12401,Orion,FAIL,3.0665,12.3965
-12401,Leo,FAIL,16.1487,106.1487
-12401,King_Shaft,FAIL,33.5567,11.4433
-12401,Queen_Shaft,FAIL,33.5813,1.4187
-12401,North_Shaft,FAIL,44.1079,-11.6079
-12400,Orion,FAIL,3.0660,12.3960
-12400,Leo,FAIL,16.7061,106.7061
-12400,King_Shaft,FAIL,33.5589,11.4411
-12400,Queen_Shaft,FAIL,33.5760,1.4240
-12400,North_Shaft,FAIL,44.1027,-11.6027
-12399,Orion,FAIL,3.0642,12.3942
-12399,Leo,FAIL,16.7703,106.7703
-12399,King_Shaft,FAIL,33.5621,11.4379
-12399,Queen_Shaft,FAIL,33.5763,1.4237
-12399,North_Shaft,FAIL,44.0998,-11.5998
-12398,Orion,FAIL,3.0625,12.3925
-12398,Leo,FAIL,16.8345,106.8345
-12398,King_Shaft,FAIL,33.5652,11.4348
-12398,Queen_Shaft,FAIL,33.5764,1.4236
-12398,North_Shaft,FAIL,44.0964,-11.5964
-12397,Orion,FAIL,3.0609,12.3909
-12397,Leo,FAIL,16.8985,106.8985
-12397,King_Shaft,FAIL,33.5681,11.4319
-12397,Queen_Shaft,FAIL,33.5763,1.4237
-12397,North_Shaft,FAIL,44.0940,-11.5940
-12396,Orion,FAIL,3.0546,12.3846
-12396,Leo,FAIL,16.1919,106.1919
-12396,King_Shaft,FAIL,33.5667,11.4333
-12396,Queen_Shaft,FAIL,33.5815,1.4185
-12396,North_Shaft,FAIL,44.0992,-11.5992
-12395,Orion,FAIL,3.0517,12.3817
-12395,Leo,FAIL,16.2553,106.2553
-12395,King_Shaft,FAIL,33.5676,11.4324
-12395,Queen_Shaft,FAIL,33.5798,1.4202
-12395,North_Shaft,FAIL,44.0970,-11.5970
-12394,Orion,FAIL,3.0488,12.3788
-12394,Leo,FAIL,16.3189,106.3189
-12394,King_Shaft,FAIL,33.5684,11.4316
-12394,Queen_Shaft,FAIL,33.5782,1.4218
-12394,North_Shaft,FAIL,44.0945,-11.5945
-12393,Orion,FAIL,3.0478,12.3778
-12393,Leo,FAIL,16.3826,106.3826
-12393,King_Shaft,FAIL,33.5693,11.4307
-12393,Queen_Shaft,FAIL,33.5767,1.4233
-12393,North_Shaft,FAIL,44.0919,-11.5919
-12392,Orion,FAIL,3.0538,12.3838
-12392,Leo,FAIL,16.9421,106.9421
-12392,King_Shaft,FAIL,33.5757,11.4243
-12392,Queen_Shaft,FAIL,33.5738,1.4262
-12392,North_Shaft,FAIL,44.0846,-11.5846
-12391,Orion,FAIL,3.0524,12.3824
-12391,Leo,FAIL,15.7448,105.7448
-12391,King_Shaft,FAIL,33.5785,11.4215
-12391,Queen_Shaft,FAIL,33.5740,1.4260
-12391,North_Shaft,FAIL,44.0842,-11.5842
-12390,Orion,FAIL,3.0507,12.3807
-12390,Leo,FAIL,15.8086,105.8086
-12390,King_Shaft,FAIL,33.5813,11.4187
-12390,Queen_Shaft,FAIL,33.5745,1.4255
-12390,North_Shaft,FAIL,44.0839,-11.5839
-12389,Orion,FAIL,3.0486,12.3786
-12389,Leo,FAIL,15.8726,105.8726
-12389,King_Shaft,FAIL,33.5814,11.4186
-12389,Queen_Shaft,FAIL,33.5753,1.4247
-12389,North_Shaft,FAIL,44.0837,-11.5837
-12388,Orion,FAIL,3.0409,12.3709
-12388,Leo,FAIL,16.4287,106.4287
-12388,King_Shaft,FAIL,33.5770,11.4230
-12388,Queen_Shaft,FAIL,33.5762,1.4238
-12388,North_Shaft,FAIL,44.0838,-11.5838
-12387,Orion,FAIL,3.0399,12.3699
-12387,Leo,FAIL,16.4934,106.4934
-12387,King_Shaft,FAIL,33.5794,11.4206
-12387,Queen_Shaft,FAIL,33.5764,1.4236
-12387,North_Shaft,FAIL,44.0822,-11.5822
-12386,Orion,FAIL,3.0386,12.3686
-12386,Leo,FAIL,16.5581,106.5581
-12386,King_Shaft,FAIL,33.5821,11.4179
-12386,Queen_Shaft,FAIL,33.5768,1.4232
-12386,North_Shaft,FAIL,44.0805,-11.5805
-12385,Orion,FAIL,3.0369,12.3669
-12385,Leo,FAIL,16.6228,106.6228
-12385,King_Shaft,FAIL,33.5851,11.4149
-12385,Queen_Shaft,FAIL,33.5774,1.4226
-12385,North_Shaft,FAIL,44.0787,-11.5787
-12384,Orion,FAIL,3.0356,12.3656
-12384,Leo,FAIL,15.9193,105.9193
-12384,King_Shaft,FAIL,33.5925,11.4075
-12384,Queen_Shaft,FAIL,33.5803,1.4197
-12384,North_Shaft,FAIL,44.0806,-11.5806
-12383,Orion,FAIL,3.0321,12.3621
-12383,Leo,FAIL,15.9830,105.9830
-12383,King_Shaft,FAIL,33.5940,11.4060
-12383,Queen_Shaft,FAIL,33.5821,1.4179
-12383,North_Shaft,FAIL,44.0803,-11.5803
-12382,Orion,FAIL,3.0286,12.3586
-12382,Leo,FAIL,16.0466,106.0466
-12382,King_Shaft,FAIL,33.5955,11.4045
-12382,Queen_Shaft,FAIL,33.5837,1.4163
-12382,North_Shaft,FAIL,44.0795,-11.5795
-12381,Orion,FAIL,3.0251,12.3551
-12381,Leo,FAIL,16.1102,106.1102
-12381,King_Shaft,FAIL,33.5970,11.4030
-12381,Queen_Shaft,FAIL,33.5852,1.4148
-12381,North_Shaft,FAIL,44.0783,-11.5783
-12380,Orion,FAIL,3.0242,12.3542
-12380,Leo,FAIL,16.6673,106.6673
-12380,King_Shaft,FAIL,33.5984,11.4016
-12380,Queen_Shaft,FAIL,33.5807,1.4193
-12380,North_Shaft,FAIL,44.0714,-11.5714
-12379,Orion,FAIL,3.0228,12.3528
-12379,Leo,FAIL,16.7310,106.7310
-12379,King_Shaft,FAIL,33.6012,11.3988
-12379,Queen_Shaft,FAIL,33.5804,1.4196
-12379,North_Shaft,FAIL,44.0679,-11.5679
-12378,Orion,FAIL,3.0216,12.3516
-12378,Leo,FAIL,16.7948,106.7948
-12378,King_Shaft,FAIL,33.6038,11.3962
-12378,Queen_Shaft,FAIL,33.5800,1.4200
-12378,North_Shaft,FAIL,44.0649,-11.5649
-12377,Orion,FAIL,3.0204,12.3504
-12377,Leo,FAIL,16.8586,106.8586
-12377,King_Shaft,FAIL,33.6063,11.3937
-12377,Queen_Shaft,FAIL,33.5796,1.4204
-12377,North_Shaft,FAIL,44.0643,-11.5643
-12376,Orion,FAIL,3.0149,12.3449
-12376,Leo,FAIL,16.1514,106.1514
-12376,King_Shaft,FAIL,33.6053,11.3947
-12376,Queen_Shaft,FAIL,33.5848,1.4152
-12376,North_Shaft,FAIL,44.0681,-11.5681
-12375,Orion,FAIL,3.0123,12.3423
-12375,Leo,FAIL,16.2147,106.2147
-12375,King_Shaft,FAIL,33.6059,11.3941
-12375,Queen_Shaft,FAIL,33.5837,1.4163
-12375,North_Shaft,FAIL,44.0656,-11.5656
-12374,Orion,FAIL,3.0096,12.3396
-12374,Leo,FAIL,16.2782,106.2782
-12374,King_Shaft,FAIL,33.6065,11.3935
-12374,Queen_Shaft,FAIL,33.5820,1.4180
-12374,North_Shaft,FAIL,44.0631,-11.5631
-12373,Orion,FAIL,3.0074,12.3374
-12373,Leo,FAIL,16.3420,106.3420
-12373,King_Shaft,FAIL,33.6074,11.3926
-12373,Queen_Shaft,FAIL,33.5806,1.4194
-12373,North_Shaft,FAIL,44.0607,-11.5607
-12372,Orion,FAIL,3.0138,12.3438
-12372,Leo,FAIL,16.9016,106.9016
-12372,King_Shaft,FAIL,33.6134,11.3866
-12372,Queen_Shaft,FAIL,33.5772,1.4228
-12372,North_Shaft,FAIL,44.0553,-11.5553
-12371,Orion,FAIL,3.0122,12.3422
-12371,Leo,FAIL,15.7039,105.7039
-12371,King_Shaft,FAIL,33.6163,11.3837
-12371,Queen_Shaft,FAIL,33.5775,1.4225
-12371,North_Shaft,FAIL,44.0551,-11.5551
-12370,Orion,FAIL,3.0103,12.3403
-12370,Leo,FAIL,15.7677,105.7677
-12370,King_Shaft,FAIL,33.6196,11.3804
-12370,Queen_Shaft,FAIL,33.5783,1.4217
-12370,North_Shaft,FAIL,44.0550,-11.5550
-12369,Orion,FAIL,3.0078,12.3378
-12369,Leo,FAIL,15.8316,105.8316
-12369,King_Shaft,FAIL,33.6212,11.3788
-12369,Queen_Shaft,FAIL,33.5795,1.4205
-12369,North_Shaft,FAIL,44.0549,-11.5549
-12368,Orion,FAIL,2.9990,12.3290
-12368,Leo,FAIL,16.3876,106.3876
-12368,King_Shaft,FAIL,33.6166,11.3834
-12368,Queen_Shaft,FAIL,33.5818,1.4182
-12368,North_Shaft,FAIL,44.0540,-11.5540
-12367,Orion,FAIL,2.9978,12.3278
-12367,Leo,FAIL,16.4519,106.4519
-12367,King_Shaft,FAIL,33.6191,11.3809
-12367,Queen_Shaft,FAIL,33.5820,1.4180
-12367,North_Shaft,FAIL,44.0524,-11.5524
-12366,Orion,FAIL,2.9964,12.3264
-12366,Leo,FAIL,16.5163,106.5163
-12366,King_Shaft,FAIL,33.6219,11.3781
-12366,Queen_Shaft,FAIL,33.5824,1.4176
-12366,North_Shaft,FAIL,44.0505,-11.5505
-12365,Orion,FAIL,2.9947,12.3247
-12365,Leo,FAIL,16.5806,106.5806
-12365,King_Shaft,FAIL,33.6250,11.3750
-12365,Queen_Shaft,FAIL,33.5829,1.4171
-12365,North_Shaft,FAIL,44.0484,-11.5484
-12364,Orion,FAIL,2.9940,12.3240
-12364,Leo,FAIL,15.8762,105.8762
-12364,King_Shaft,FAIL,33.6331,11.3669
-12364,Queen_Shaft,FAIL,33.5846,1.4154
-12364,North_Shaft,FAIL,44.0515,-11.5515
-12363,Orion,FAIL,2.9908,12.3208
